_id,ags2,bundesland,datum,m_code_m01a,m_code_m01b,m_code_m02a,m_code_m02b,m_code_m03,m_code_m04,m_code_m05,m_code_m06,m_code_m07,m_code_m08,m_code_m09,m_code_m10,m_code_m11,m_code_m12,m_code_m13,m_code_m14,m_code_m15,m_code_m16,m_code_m17,m_code_m18,m_code_m19,m_code_m20,m_code_m21
10252,13,Mecklenburg-Vorpommern,2021-10-01,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10253,13,Mecklenburg-Vorpommern,2021-10-02,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10254,13,Mecklenburg-Vorpommern,2021-10-03,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10255,13,Mecklenburg-Vorpommern,2021-10-04,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10256,13,Mecklenburg-Vorpommern,2021-10-05,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10257,13,Mecklenburg-Vorpommern,2021-10-06,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10258,13,Mecklenburg-Vorpommern,2021-10-07,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10259,13,Mecklenburg-Vorpommern,2021-10-08,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10260,13,Mecklenburg-Vorpommern,2021-10-09,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10261,13,Mecklenburg-Vorpommern,2021-10-10,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10262,13,Mecklenburg-Vorpommern,2021-10-11,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10263,13,Mecklenburg-Vorpommern,2021-10-12,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10264,13,Mecklenburg-Vorpommern,2021-10-13,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10265,13,Mecklenburg-Vorpommern,2021-10-14,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10266,13,Mecklenburg-Vorpommern,2021-10-15,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10267,13,Mecklenburg-Vorpommern,2021-10-16,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10268,13,Mecklenburg-Vorpommern,2021-10-17,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10269,13,Mecklenburg-Vorpommern,2021-10-18,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10270,13,Mecklenburg-Vorpommern,2021-10-19,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10271,13,Mecklenburg-Vorpommern,2021-10-20,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10272,13,Mecklenburg-Vorpommern,2021-10-21,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10273,13,Mecklenburg-Vorpommern,2021-10-22,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10274,13,Mecklenburg-Vorpommern,2021-10-23,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10275,13,Mecklenburg-Vorpommern,2021-10-24,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10276,13,Mecklenburg-Vorpommern,2021-10-25,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10277,13,Mecklenburg-Vorpommern,2021-10-26,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10278,13,Mecklenburg-Vorpommern,2021-10-27,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10279,13,Mecklenburg-Vorpommern,2021-10-28,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10280,13,Mecklenburg-Vorpommern,2021-10-29,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10281,13,Mecklenburg-Vorpommern,2021-10-30,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10282,13,Mecklenburg-Vorpommern,2021-10-31,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10283,13,Mecklenburg-Vorpommern,2021-11-01,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10284,13,Mecklenburg-Vorpommern,2021-11-02,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10285,13,Mecklenburg-Vorpommern,2021-11-03,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10286,13,Mecklenburg-Vorpommern,2021-11-04,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10287,13,Mecklenburg-Vorpommern,2021-11-05,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10288,13,Mecklenburg-Vorpommern,2021-11-06,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10289,13,Mecklenburg-Vorpommern,2021-11-07,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10290,13,Mecklenburg-Vorpommern,2021-11-08,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10291,13,Mecklenburg-Vorpommern,2021-11-09,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10292,13,Mecklenburg-Vorpommern,2021-11-10,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10293,13,Mecklenburg-Vorpommern,2021-11-11,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10294,13,Mecklenburg-Vorpommern,2021-11-12,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10295,13,Mecklenburg-Vorpommern,2021-11-13,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10296,13,Mecklenburg-Vorpommern,2021-11-14,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10297,13,Mecklenburg-Vorpommern,2021-11-15,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10298,13,Mecklenburg-Vorpommern,2021-11-16,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10299,13,Mecklenburg-Vorpommern,2021-11-17,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10300,13,Mecklenburg-Vorpommern,2021-11-18,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10301,13,Mecklenburg-Vorpommern,2021-11-19,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10302,13,Mecklenburg-Vorpommern,2021-11-20,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10303,13,Mecklenburg-Vorpommern,2021-11-21,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10304,13,Mecklenburg-Vorpommern,2021-11-22,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10305,13,Mecklenburg-Vorpommern,2021-11-23,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10306,13,Mecklenburg-Vorpommern,2021-11-24,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10307,13,Mecklenburg-Vorpommern,2021-11-25,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10308,13,Mecklenburg-Vorpommern,2021-11-26,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10309,13,Mecklenburg-Vorpommern,2021-11-27,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10310,13,Mecklenburg-Vorpommern,2021-11-28,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10311,13,Mecklenburg-Vorpommern,2021-11-29,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10312,13,Mecklenburg-Vorpommern,2021-11-30,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10313,13,Mecklenburg-Vorpommern,2021-12-01,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10314,13,Mecklenburg-Vorpommern,2021-12-02,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10315,13,Mecklenburg-Vorpommern,2021-12-03,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10316,13,Mecklenburg-Vorpommern,2021-12-04,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10317,13,Mecklenburg-Vorpommern,2021-12-05,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10318,13,Mecklenburg-Vorpommern,2021-12-06,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10319,13,Mecklenburg-Vorpommern,2021-12-07,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10320,13,Mecklenburg-Vorpommern,2021-12-08,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10321,13,Mecklenburg-Vorpommern,2021-12-09,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10322,13,Mecklenburg-Vorpommern,2021-12-10,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10323,13,Mecklenburg-Vorpommern,2021-12-11,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10324,13,Mecklenburg-Vorpommern,2021-12-12,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10325,13,Mecklenburg-Vorpommern,2021-12-13,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10326,13,Mecklenburg-Vorpommern,2021-12-14,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10327,13,Mecklenburg-Vorpommern,2021-12-15,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10328,13,Mecklenburg-Vorpommern,2021-12-16,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10329,13,Mecklenburg-Vorpommern,2021-12-17,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10330,13,Mecklenburg-Vorpommern,2021-12-18,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10331,13,Mecklenburg-Vorpommern,2021-12-19,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10332,13,Mecklenburg-Vorpommern,2021-12-20,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10333,13,Mecklenburg-Vorpommern,2021-12-21,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10334,13,Mecklenburg-Vorpommern,2021-12-22,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10335,13,Mecklenburg-Vorpommern,2021-12-23,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10336,13,Mecklenburg-Vorpommern,2021-12-24,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10337,13,Mecklenburg-Vorpommern,2021-12-25,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10338,13,Mecklenburg-Vorpommern,2021-12-26,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10339,13,Mecklenburg-Vorpommern,2021-12-27,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10340,13,Mecklenburg-Vorpommern,2021-12-28,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10341,13,Mecklenburg-Vorpommern,2021-12-29,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10342,13,Mecklenburg-Vorpommern,2021-12-30,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10343,13,Mecklenburg-Vorpommern,2021-12-31,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10344,13,Mecklenburg-Vorpommern,2022-01-01,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10345,13,Mecklenburg-Vorpommern,2022-01-02,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10346,13,Mecklenburg-Vorpommern,2022-01-03,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10347,13,Mecklenburg-Vorpommern,2022-01-04,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10348,13,Mecklenburg-Vorpommern,2022-01-05,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10349,13,Mecklenburg-Vorpommern,2022-01-06,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10350,13,Mecklenburg-Vorpommern,2022-01-07,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10351,13,Mecklenburg-Vorpommern,2022-01-08,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10352,13,Mecklenburg-Vorpommern,2022-01-09,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10353,13,Mecklenburg-Vorpommern,2022-01-10,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10354,13,Mecklenburg-Vorpommern,2022-01-11,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10355,13,Mecklenburg-Vorpommern,2022-01-12,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10356,13,Mecklenburg-Vorpommern,2022-01-13,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10357,13,Mecklenburg-Vorpommern,2022-01-14,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10358,13,Mecklenburg-Vorpommern,2022-01-15,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10359,13,Mecklenburg-Vorpommern,2022-01-16,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10360,13,Mecklenburg-Vorpommern,2022-01-17,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10361,13,Mecklenburg-Vorpommern,2022-01-18,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10362,13,Mecklenburg-Vorpommern,2022-01-19,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10363,13,Mecklenburg-Vorpommern,2022-01-20,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10364,13,Mecklenburg-Vorpommern,2022-01-21,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10365,13,Mecklenburg-Vorpommern,2022-01-22,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10366,13,Mecklenburg-Vorpommern,2022-01-23,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10367,13,Mecklenburg-Vorpommern,2022-01-24,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10368,13,Mecklenburg-Vorpommern,2022-01-25,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10369,13,Mecklenburg-Vorpommern,2022-01-26,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10370,13,Mecklenburg-Vorpommern,2022-01-27,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10371,13,Mecklenburg-Vorpommern,2022-01-28,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10372,13,Mecklenburg-Vorpommern,2022-01-29,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10373,13,Mecklenburg-Vorpommern,2022-01-30,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10374,13,Mecklenburg-Vorpommern,2022-01-31,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10375,13,Mecklenburg-Vorpommern,2022-02-01,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10376,13,Mecklenburg-Vorpommern,2022-02-02,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10377,13,Mecklenburg-Vorpommern,2022-02-03,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10378,13,Mecklenburg-Vorpommern,2022-02-04,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10379,13,Mecklenburg-Vorpommern,2022-02-05,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10380,13,Mecklenburg-Vorpommern,2022-02-06,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10381,13,Mecklenburg-Vorpommern,2022-02-07,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10382,13,Mecklenburg-Vorpommern,2022-02-08,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10383,13,Mecklenburg-Vorpommern,2022-02-09,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10384,13,Mecklenburg-Vorpommern,2022-02-10,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10385,13,Mecklenburg-Vorpommern,2022-02-11,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10386,13,Mecklenburg-Vorpommern,2022-02-12,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10387,13,Mecklenburg-Vorpommern,2022-02-13,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10388,13,Mecklenburg-Vorpommern,2022-02-14,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10389,13,Mecklenburg-Vorpommern,2022-02-15,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10390,13,Mecklenburg-Vorpommern,2022-02-16,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10391,13,Mecklenburg-Vorpommern,2022-02-17,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10392,13,Mecklenburg-Vorpommern,2022-02-18,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10393,13,Mecklenburg-Vorpommern,2022-02-19,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10394,13,Mecklenburg-Vorpommern,2022-02-20,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10395,13,Mecklenburg-Vorpommern,2022-02-21,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10396,13,Mecklenburg-Vorpommern,2022-02-22,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10397,13,Mecklenburg-Vorpommern,2022-02-23,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10398,13,Mecklenburg-Vorpommern,2022-02-24,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10399,13,Mecklenburg-Vorpommern,2022-02-25,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10400,13,Mecklenburg-Vorpommern,2022-02-26,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10401,13,Mecklenburg-Vorpommern,2022-02-27,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10402,13,Mecklenburg-Vorpommern,2022-02-28,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10403,13,Mecklenburg-Vorpommern,2022-03-01,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10404,13,Mecklenburg-Vorpommern,2022-03-02,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10405,13,Mecklenburg-Vorpommern,2022-03-03,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10406,13,Mecklenburg-Vorpommern,2022-03-04,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10407,13,Mecklenburg-Vorpommern,2022-03-05,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10408,13,Mecklenburg-Vorpommern,2022-03-06,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10409,13,Mecklenburg-Vorpommern,2022-03-07,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10410,13,Mecklenburg-Vorpommern,2022-03-08,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10411,13,Mecklenburg-Vorpommern,2022-03-09,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10412,13,Mecklenburg-Vorpommern,2022-03-10,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10413,13,Mecklenburg-Vorpommern,2022-03-11,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10414,13,Mecklenburg-Vorpommern,2022-03-12,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10415,13,Mecklenburg-Vorpommern,2022-03-13,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10416,13,Mecklenburg-Vorpommern,2022-03-14,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10417,13,Mecklenburg-Vorpommern,2022-03-15,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10418,13,Mecklenburg-Vorpommern,2022-03-16,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10419,13,Mecklenburg-Vorpommern,2022-03-17,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10420,13,Mecklenburg-Vorpommern,2022-03-18,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10421,13,Mecklenburg-Vorpommern,2022-03-19,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10422,13,Mecklenburg-Vorpommern,2022-03-20,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10423,13,Mecklenburg-Vorpommern,2022-03-21,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10424,13,Mecklenburg-Vorpommern,2022-03-22,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10425,13,Mecklenburg-Vorpommern,2022-03-23,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10426,13,Mecklenburg-Vorpommern,2022-03-24,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10427,13,Mecklenburg-Vorpommern,2022-03-25,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10428,13,Mecklenburg-Vorpommern,2022-03-26,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10429,13,Mecklenburg-Vorpommern,2022-03-27,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10430,13,Mecklenburg-Vorpommern,2022-03-28,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10431,13,Mecklenburg-Vorpommern,2022-03-29,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10432,13,Mecklenburg-Vorpommern,2022-03-30,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10433,13,Mecklenburg-Vorpommern,2022-03-31,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
10434,13,Mecklenburg-Vorpommern,2022-04-01,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1
10435,13,Mecklenburg-Vorpommern,2022-04-02,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1
10436,13,Mecklenburg-Vorpommern,2022-04-03,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1
10437,13,Mecklenburg-Vorpommern,2022-04-04,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1
10438,13,Mecklenburg-Vorpommern,2022-04-05,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1
10439,13,Mecklenburg-Vorpommern,2022-04-06,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1
10440,13,Mecklenburg-Vorpommern,2022-04-07,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1
