_id,ags2,bundesland,datum,bl_inz,bl_inz_rate,bl_inz_fix,bl_inz_rate_fix
8621,11,Berlin,2020-12-26,6379,174.1,5773,157.6
8622,11,Berlin,2020-12-27,6518,177.9,6235,170.2
8623,11,Berlin,2020-12-28,6102,166.5,5325,145.3
8624,11,Berlin,2020-12-29,5864,160.0,5145,140.4
8625,11,Berlin,2020-12-30,5340,145.7,4612,125.9
8626,11,Berlin,2020-12-31,5236,142.9,4657,127.1
8627,11,Berlin,2021-01-01,5328,145.4,4687,127.9
8628,11,Berlin,2021-01-02,5117,139.7,4443,121.3
8629,11,Berlin,2021-01-03,5094,139.0,4618,126.0
8630,11,Berlin,2021-01-04,4944,134.9,4260,116.3
8631,11,Berlin,2021-01-05,4907,133.9,4287,117.0
8632,11,Berlin,2021-01-06,5226,142.6,4492,122.6
8633,11,Berlin,2021-01-07,6368,173.8,5538,151.1
8634,11,Berlin,2021-01-08,7358,200.8,6730,183.7
8635,11,Berlin,2021-01-09,7296,199.1,6978,190.4
8636,11,Berlin,2021-01-10,7045,192.3,6849,186.9
8637,11,Berlin,2021-01-11,7384,201.5,6873,187.6
8638,11,Berlin,2021-01-12,7381,201.4,6737,183.9
8639,11,Berlin,2021-01-13,7190,196.2,6620,180.7
8640,11,Berlin,2021-01-14,6563,179.1,6103,166.6
8641,11,Berlin,2021-01-15,6180,168.7,5791,158.0
8642,11,Berlin,2021-01-16,6056,165.3,5886,160.6
8643,11,Berlin,2021-01-17,6016,164.2,5889,160.7
8644,11,Berlin,2021-01-18,5319,145.2,5058,138.0
8645,11,Berlin,2021-01-19,5037,137.5,4713,128.6
8646,11,Berlin,2021-01-20,4723,128.9,4245,115.9
8647,11,Berlin,2021-01-21,4381,119.6,4118,112.4
8648,11,Berlin,2021-01-22,4162,113.6,3851,105.1
8649,11,Berlin,2021-01-23,4136,112.9,4028,109.9
8650,11,Berlin,2021-01-24,4024,109.8,4029,110.0
8651,11,Berlin,2021-01-25,3980,108.6,3731,101.8
8652,11,Berlin,2021-01-26,3781,103.2,3313,90.4
8653,11,Berlin,2021-01-27,3565,97.3,3273,89.3
8654,11,Berlin,2021-01-28,3395,92.7,3105,84.7
8655,11,Berlin,2021-01-29,3247,88.6,3033,82.8
8656,11,Berlin,2021-01-30,3158,86.2,3088,84.3
8657,11,Berlin,2021-01-31,3157,86.2,3134,85.5
8658,11,Berlin,2021-02-01,3173,86.6,2968,81.0
8659,11,Berlin,2021-02-02,2992,81.7,2655,72.5
8660,11,Berlin,2021-02-03,2834,77.3,2641,72.1
8661,11,Berlin,2021-02-04,2778,75.8,2630,71.8
8662,11,Berlin,2021-02-05,2656,72.5,2482,67.7
8663,11,Berlin,2021-02-06,2676,73.0,2531,69.1
8664,11,Berlin,2021-02-07,2646,72.2,2620,71.5
8665,11,Berlin,2021-02-08,2443,66.7,2274,62.1
8666,11,Berlin,2021-02-09,2401,65.5,2062,56.3
8667,11,Berlin,2021-02-10,2336,63.8,2063,56.3
8668,11,Berlin,2021-02-11,2288,62.4,2119,57.8
8669,11,Berlin,2021-02-12,2232,60.9,2105,57.4
8670,11,Berlin,2021-02-13,2132,58.2,2100,57.3
8671,11,Berlin,2021-02-14,2142,58.5,2144,58.5
8672,11,Berlin,2021-02-15,2097,57.2,1918,52.3
8673,11,Berlin,2021-02-16,2008,54.8,1778,48.5
8674,11,Berlin,2021-02-17,2035,55.5,1759,48.0
8675,11,Berlin,2021-02-18,2036,55.6,1862,50.8
8676,11,Berlin,2021-02-19,2074,56.6,1915,52.3
8677,11,Berlin,2021-02-20,2152,58.7,2066,56.4
8678,11,Berlin,2021-02-21,2128,58.1,2103,57.4
8679,11,Berlin,2021-02-22,2178,59.4,2009,54.8
8680,11,Berlin,2021-02-23,2280,62.2,1973,53.8
8681,11,Berlin,2021-02-24,2313,63.1,2013,54.9
8682,11,Berlin,2021-02-25,2388,65.2,1926,52.6
8683,11,Berlin,2021-02-26,2492,68.0,2267,61.9
8684,11,Berlin,2021-02-27,2449,66.8,2397,65.4
8685,11,Berlin,2021-02-28,2467,67.3,2481,67.7
8686,11,Berlin,2021-03-01,2554,69.7,2301,62.8
8687,11,Berlin,2021-03-02,2579,70.4,2303,62.9
8688,11,Berlin,2021-03-03,2615,71.4,2267,61.9
8689,11,Berlin,2021-03-04,2598,70.9,2418,66.0
8690,11,Berlin,2021-03-05,2561,69.9,2352,64.2
8691,11,Berlin,2021-03-06,2597,70.9,2516,68.7
8692,11,Berlin,2021-03-07,2656,72.5,2600,71.0
8693,11,Berlin,2021-03-08,2222,60.6,2176,59.4
8694,11,Berlin,2021-03-09,2199,60.0,1958,53.4
8695,11,Berlin,2021-03-10,2284,62.3,1921,52.4
8696,11,Berlin,2021-03-11,2516,68.7,2034,55.5
8697,11,Berlin,2021-03-12,2758,75.3,2257,61.6
8698,11,Berlin,2021-03-13,2857,78.0,2598,70.9
8699,11,Berlin,2021-03-14,2836,77.4,2719,74.2
8700,11,Berlin,2021-03-15,3442,93.9,3014,82.3
8701,11,Berlin,2021-03-16,3605,98.4,3222,87.9
8702,11,Berlin,2021-03-17,3752,102.4,3240,88.4
8703,11,Berlin,2021-03-18,3835,104.7,3207,87.5
8704,11,Berlin,2021-03-19,3784,103.3,3417,93.3
8705,11,Berlin,2021-03-20,3772,102.9,3453,94.2
8706,11,Berlin,2021-03-21,3785,103.3,3606,98.4
8707,11,Berlin,2021-03-22,3987,108.8,3464,94.5
8708,11,Berlin,2021-03-23,4382,119.6,3567,97.4
8709,11,Berlin,2021-03-24,4629,126.3,4085,111.5
8710,11,Berlin,2021-03-25,4807,131.2,4323,118.0
8711,11,Berlin,2021-03-26,5153,140.6,4680,127.7
8712,11,Berlin,2021-03-27,5366,146.4,5146,140.4
8713,11,Berlin,2021-03-28,5386,147.0,5362,146.3
8714,11,Berlin,2021-03-29,5287,144.3,5013,136.8
8715,11,Berlin,2021-03-30,5203,142.0,4564,124.6
8716,11,Berlin,2021-03-31,5314,145.0,4565,124.6
8717,11,Berlin,2021-04-01,5294,144.5,4799,131.0
8718,11,Berlin,2021-04-02,4672,127.5,4288,117.0
8719,11,Berlin,2021-04-03,4879,133.2,4592,125.3
8720,11,Berlin,2021-04-04,4955,135.2,4796,130.9
8721,11,Berlin,2021-04-05,4493,122.6,4204,114.7
8722,11,Berlin,2021-04-06,4168,113.8,3857,105.3
8723,11,Berlin,2021-04-07,3799,103.7,3283,89.6
8724,11,Berlin,2021-04-08,3829,104.5,3273,89.3
8725,11,Berlin,2021-04-09,4552,124.2,3934,107.4
8726,11,Berlin,2021-04-10,4367,119.2,3886,106.1
8727,11,Berlin,2021-04-11,4291,117.1,4195,114.5
8728,11,Berlin,2021-04-12,4777,130.4,4399,120.1
8729,11,Berlin,2021-04-13,5239,143.0,4450,121.4
8730,11,Berlin,2021-04-14,5746,156.8,5038,137.5
8731,11,Berlin,2021-04-15,5890,160.7,5076,138.5
8732,11,Berlin,2021-04-16,5752,157.0,5292,144.4
8733,11,Berlin,2021-04-17,5647,154.1,5407,147.6
8734,11,Berlin,2021-04-18,5657,154.4,5638,153.9
8735,11,Berlin,2021-04-19,5689,155.3,5346,145.9
8736,11,Berlin,2021-04-20,5632,153.7,4980,135.9
8737,11,Berlin,2021-04-21,5455,148.9,4911,134.0
8738,11,Berlin,2021-04-22,5259,143.5,4952,135.1
8739,11,Berlin,2021-04-23,5136,140.2,4867,132.8
8740,11,Berlin,2021-04-24,5179,141.3,4969,135.6
8741,11,Berlin,2021-04-25,5166,141.0,5059,138.1
8742,11,Berlin,2021-04-26,5251,143.3,5009,136.7
8743,11,Berlin,2021-04-27,5199,141.9,4917,134.2
8744,11,Berlin,2021-04-28,5017,136.9,4776,130.3
8745,11,Berlin,2021-04-29,4902,133.8,4626,126.3
8746,11,Berlin,2021-04-30,4764,130.0,4440,121.2
8747,11,Berlin,2021-05-01,4552,124.2,4508,123.0
8748,11,Berlin,2021-05-02,4482,122.3,4466,121.9
8749,11,Berlin,2021-05-03,4258,116.2,4080,111.4
8750,11,Berlin,2021-05-04,4068,111.0,3845,104.9
8751,11,Berlin,2021-05-05,3932,107.3,3805,103.8
8752,11,Berlin,2021-05-06,3755,102.5,3617,98.7
8753,11,Berlin,2021-05-07,3686,100.6,3561,97.2
8754,11,Berlin,2021-05-08,3664,100.0,3654,99.7
8755,11,Berlin,2021-05-09,3662,99.9,3698,100.9
8756,11,Berlin,2021-05-10,3518,96.0,3440,93.9
8757,11,Berlin,2021-05-11,3242,88.5,3157,86.2
8758,11,Berlin,2021-05-12,3168,86.5,3060,83.5
8759,11,Berlin,2021-05-13,2694,73.5,2625,71.6
8760,11,Berlin,2021-05-14,2520,68.8,2470,67.4
8761,11,Berlin,2021-05-15,2503,68.3,2456,67.0
8762,11,Berlin,2021-05-16,2512,68.6,2518,68.7
8763,11,Berlin,2021-05-17,2369,64.7,2322,63.4
8764,11,Berlin,2021-05-18,2329,63.6,2258,61.6
8765,11,Berlin,2021-05-19,2090,57.0,2067,56.4
8766,11,Berlin,2021-05-20,2213,60.4,2217,60.5
8767,11,Berlin,2021-05-21,2100,57.3,2057,56.1
8768,11,Berlin,2021-05-22,2027,55.3,2036,55.6
8769,11,Berlin,2021-05-23,2019,55.1,2052,56.0
8770,11,Berlin,2021-05-24,1685,46.0,1708,46.6
8771,11,Berlin,2021-05-25,1454,39.7,1442,39.4
8772,11,Berlin,2021-05-26,1314,35.9,1252,34.2
8773,11,Berlin,2021-05-27,1331,36.3,1286,35.1
8774,11,Berlin,2021-05-28,1253,34.2,1322,36.1
8775,11,Berlin,2021-05-29,1212,33.1,1202,32.8
8776,11,Berlin,2021-05-30,1194,32.6,1195,32.6
8777,11,Berlin,2021-05-31,1316,35.9,1232,33.6
8778,11,Berlin,2021-06-01,1251,34.1,1210,33.0
8779,11,Berlin,2021-06-02,1169,31.9,1152,31.4
8780,11,Berlin,2021-06-03,1128,30.8,1052,28.7
8781,11,Berlin,2021-06-04,1036,28.3,965,26.3
8782,11,Berlin,2021-06-05,1000,27.3,972,26.5
8783,11,Berlin,2021-06-06,999,27.3,971,26.5
8784,11,Berlin,2021-06-07,914,24.9,887,24.2
8785,11,Berlin,2021-06-08,853,23.3,828,22.6
8786,11,Berlin,2021-06-09,756,20.6,740,20.2
8787,11,Berlin,2021-06-10,638,17.4,610,16.6
8788,11,Berlin,2021-06-11,576,15.7,574,15.7
8789,11,Berlin,2021-06-12,562,15.3,566,15.4
8790,11,Berlin,2021-06-13,560,15.3,565,15.4
8791,11,Berlin,2021-06-14,506,13.8,499,13.6
8792,11,Berlin,2021-06-15,452,12.3,446,12.2
8793,11,Berlin,2021-06-16,401,10.9,392,10.7
8794,11,Berlin,2021-06-17,322,8.8,310,8.5
8795,11,Berlin,2021-06-18,284,7.8,272,7.4
8796,11,Berlin,2021-06-19,288,7.9,278,7.6
8797,11,Berlin,2021-06-20,284,7.8,274,7.5
8798,11,Berlin,2021-06-21,280,7.6,262,7.2
8799,11,Berlin,2021-06-22,264,7.2,263,7.2
8800,11,Berlin,2021-06-23,251,6.9,237,6.5
8801,11,Berlin,2021-06-24,270,7.4,259,7.1
8802,11,Berlin,2021-06-25,261,7.1,247,6.7
8803,11,Berlin,2021-06-26,252,6.9,238,6.5
8804,11,Berlin,2021-06-27,253,6.9,237,6.5
8805,11,Berlin,2021-06-28,235,6.4,217,5.9
8806,11,Berlin,2021-06-29,236,6.4,209,5.7
8807,11,Berlin,2021-06-30,219,6.0,203,5.5
8808,11,Berlin,2021-07-01,208,5.7,186,5.1
8809,11,Berlin,2021-07-02,205,5.6,182,5.0
8810,11,Berlin,2021-07-03,200,5.5,175,4.8
8811,11,Berlin,2021-07-04,202,5.5,178,4.9
8812,11,Berlin,2021-07-05,234,6.4,196,5.3
8813,11,Berlin,2021-07-06,249,6.8,206,5.6
8814,11,Berlin,2021-07-07,267,7.3,228,6.2
8815,11,Berlin,2021-07-08,278,7.6,254,6.9
8816,11,Berlin,2021-07-09,305,8.3,268,7.3
8817,11,Berlin,2021-07-10,309,8.4,271,7.4
8818,11,Berlin,2021-07-11,306,8.4,267,7.3
8819,11,Berlin,2021-07-12,341,9.3,289,7.9
8820,11,Berlin,2021-07-13,396,10.8,337,9.2
8821,11,Berlin,2021-07-14,472,12.9,426,11.6
8822,11,Berlin,2021-07-15,560,15.3,509,13.9
8823,11,Berlin,2021-07-16,635,17.3,586,16.0
8824,11,Berlin,2021-07-17,647,17.7,579,15.8
8825,11,Berlin,2021-07-18,647,17.7,578,15.8
8826,11,Berlin,2021-07-19,759,20.7,662,18.1
8827,11,Berlin,2021-07-20,837,22.8,800,21.8
8828,11,Berlin,2021-07-21,879,24.0,831,22.7
8829,11,Berlin,2021-07-22,885,24.2,801,21.9
8830,11,Berlin,2021-07-23,917,25.0,863,23.6
8831,11,Berlin,2021-07-24,925,25.2,862,23.5
8832,11,Berlin,2021-07-25,933,25.5,872,23.8
8833,11,Berlin,2021-07-26,964,26.3,909,24.8
8834,11,Berlin,2021-07-27,979,26.7,911,24.9
8835,11,Berlin,2021-07-28,1013,27.6,909,24.8
8836,11,Berlin,2021-07-29,1080,29.5,1013,27.6
8837,11,Berlin,2021-07-30,1091,29.8,983,26.8
8838,11,Berlin,2021-07-31,1090,29.7,989,27.0
8839,11,Berlin,2021-08-01,1095,29.9,997,27.2
8840,11,Berlin,2021-08-02,1132,30.9,1014,27.7
8841,11,Berlin,2021-08-03,1211,33.1,1082,29.5
8842,11,Berlin,2021-08-04,1332,36.4,1199,32.7
8843,11,Berlin,2021-08-05,1392,38.0,1285,35.1
8844,11,Berlin,2021-08-06,1437,39.2,1344,36.7
8845,11,Berlin,2021-08-07,1483,40.5,1389,37.9
8846,11,Berlin,2021-08-08,1514,41.3,1396,38.1
8847,11,Berlin,2021-08-09,1680,45.9,1492,40.7
8848,11,Berlin,2021-08-10,1842,50.3,1573,42.9
8849,11,Berlin,2021-08-11,2021,55.2,1628,44.4
8850,11,Berlin,2021-08-12,2212,60.4,1844,50.3
8851,11,Berlin,2021-08-13,2426,66.2,2229,60.8
8852,11,Berlin,2021-08-14,2464,67.2,2284,62.3
8853,11,Berlin,2021-08-15,2471,67.4,2251,61.4
8854,11,Berlin,2021-08-16,2657,72.5,2429,66.3
8855,11,Berlin,2021-08-17,2760,75.3,2538,69.3
8856,11,Berlin,2021-08-18,2761,75.4,2540,69.3
8857,11,Berlin,2021-08-19,2744,74.9,2556,69.8
8858,11,Berlin,2021-08-20,2766,75.5,2460,67.1
8859,11,Berlin,2021-08-21,2756,75.2,2468,67.4
8860,11,Berlin,2021-08-22,2743,74.9,2463,67.2
8861,11,Berlin,2021-08-23,2717,74.2,2521,68.8
8862,11,Berlin,2021-08-24,2785,76.0,2471,67.4
8863,11,Berlin,2021-08-25,2910,79.4,2643,72.1
8864,11,Berlin,2021-08-26,2975,81.2,2772,75.7
8865,11,Berlin,2021-08-27,2963,80.9,2718,74.2
8866,11,Berlin,2021-08-28,2976,81.2,2727,74.4
8867,11,Berlin,2021-08-29,2989,81.6,2702,73.7
8868,11,Berlin,2021-08-30,3039,82.9,2644,72.2
8869,11,Berlin,2021-08-31,3222,87.9,2951,80.5
8870,11,Berlin,2021-09-01,3265,89.1,3049,83.2
8871,11,Berlin,2021-09-02,3236,88.3,3071,83.8
8872,11,Berlin,2021-09-03,3271,89.3,3034,82.8
8873,11,Berlin,2021-09-04,3310,90.3,3057,83.4
8874,11,Berlin,2021-09-05,3300,90.1,3022,82.5
8875,11,Berlin,2021-09-06,3356,91.6,3219,87.9
8876,11,Berlin,2021-09-07,3215,87.7,2967,81.0
8877,11,Berlin,2021-09-08,3213,87.7,3039,82.9
8878,11,Berlin,2021-09-09,3320,90.6,3104,84.7
8879,11,Berlin,2021-09-10,3384,92.4,3069,83.8
8880,11,Berlin,2021-09-11,3341,91.2,3101,84.6
8881,11,Berlin,2021-09-12,3315,90.5,3078,84.0
8882,11,Berlin,2021-09-13,3318,90.6,3123,85.2
8883,11,Berlin,2021-09-14,3291,89.8,3126,85.3
8884,11,Berlin,2021-09-15,3261,89.0,3143,85.8
8885,11,Berlin,2021-09-16,3147,85.9,3056,83.4
8886,11,Berlin,2021-09-17,3022,82.5,2863,78.1
8887,11,Berlin,2021-09-18,3012,82.2,2869,78.3
8888,11,Berlin,2021-09-19,3010,82.1,2859,78.0
8889,11,Berlin,2021-09-20,2882,78.7,2773,75.7
8890,11,Berlin,2021-09-21,2757,75.2,2569,70.1
8891,11,Berlin,2021-09-22,2688,73.4,2533,69.1
8892,11,Berlin,2021-09-23,2634,71.9,2532,69.1
8893,11,Berlin,2021-09-24,2681,73.2,2522,68.8
8894,11,Berlin,2021-09-25,2666,72.8,2533,69.1
8895,11,Berlin,2021-09-26,2679,73.1,2534,69.2
8896,11,Berlin,2021-09-27,2684,73.3,2271,62.0
8897,11,Berlin,2021-09-28,2759,75.3,2420,66.0
8898,11,Berlin,2021-09-29,2877,78.5,2480,67.7
8899,11,Berlin,2021-09-30,2960,80.8,2725,74.4
8900,11,Berlin,2021-10-01,2972,81.1,2777,75.8
8901,11,Berlin,2021-10-02,2970,81.1,2758,75.3
8902,11,Berlin,2021-10-03,3003,82.0,2755,75.2
8903,11,Berlin,2021-10-04,3024,82.5,2807,76.6
8904,11,Berlin,2021-10-05,3104,84.7,2805,76.6
8905,11,Berlin,2021-10-06,3010,82.1,2866,78.2
8906,11,Berlin,2021-10-07,3036,82.9,2873,78.4
8907,11,Berlin,2021-10-08,3084,84.2,2832,77.3
8908,11,Berlin,2021-10-09,3129,85.4,2890,78.9
8909,11,Berlin,2021-10-10,3096,84.5,2854,77.9
8910,11,Berlin,2021-10-11,3146,85.9,2911,79.4
8911,11,Berlin,2021-10-12,3187,87.0,2946,80.4
8912,11,Berlin,2021-10-13,3207,87.5,2898,79.1
8913,11,Berlin,2021-10-14,3208,87.6,3102,84.7
8914,11,Berlin,2021-10-15,3300,90.1,3008,82.1
8915,11,Berlin,2021-10-16,3376,92.1,3141,85.7
8916,11,Berlin,2021-10-17,3422,93.4,3158,86.2
8917,11,Berlin,2021-10-18,3611,98.6,3389,92.5
8918,11,Berlin,2021-10-19,3757,102.5,3508,95.7
8919,11,Berlin,2021-10-20,4117,112.4,3980,108.6
8920,11,Berlin,2021-10-21,4357,118.9,4167,113.7
8921,11,Berlin,2021-10-22,4464,121.8,4243,115.8
8922,11,Berlin,2021-10-23,4525,123.5,4222,115.2
8923,11,Berlin,2021-10-24,4495,122.7,4211,114.9
8924,11,Berlin,2021-10-25,4553,124.3,4350,118.7
8925,11,Berlin,2021-10-26,4894,133.6,4579,125.0
8926,11,Berlin,2021-10-27,5122,139.8,4743,129.4
8927,11,Berlin,2021-10-28,5381,146.9,5054,137.9
8928,11,Berlin,2021-10-29,5628,153.6,5188,141.6
8929,11,Berlin,2021-10-30,5637,153.8,5099,139.2
8930,11,Berlin,2021-10-31,5709,155.8,5137,140.2
8931,11,Berlin,2021-11-01,6032,164.6,5719,156.1
8932,11,Berlin,2021-11-02,6239,170.3,5769,157.4
8933,11,Berlin,2021-11-03,6619,180.6,6066,165.6
8934,11,Berlin,2021-11-04,7185,196.1,6596,180.0
8935,11,Berlin,2021-11-05,7589,207.1,7295,199.1
8936,11,Berlin,2021-11-06,7581,206.9,7021,191.6
8937,11,Berlin,2021-11-07,7596,207.3,7125,194.5
8938,11,Berlin,2021-11-08,8566,233.8,8089,220.8
8939,11,Berlin,2021-11-09,9223,251.7,8348,227.8
8940,11,Berlin,2021-11-10,10358,282.7,9653,263.4
8941,11,Berlin,2021-11-11,10879,296.9,10230,279.2
8942,11,Berlin,2021-11-12,11548,315.2,11000,300.2
8943,11,Berlin,2021-11-13,11904,324.9,11202,305.7
8944,11,Berlin,2021-11-14,12066,329.3,11220,306.2
8945,11,Berlin,2021-11-15,12697,346.5,11573,315.8
8946,11,Berlin,2021-11-16,13492,368.2,12420,339.0
8947,11,Berlin,2021-11-17,13629,372.0,12482,340.7
8948,11,Berlin,2021-11-18,13909,379.6,12678,346.0
8949,11,Berlin,2021-11-19,13939,380.4,13037,355.8
8950,11,Berlin,2021-11-20,13773,375.9,12568,343.0
8951,11,Berlin,2021-11-21,13770,375.8,12385,338.0
8952,11,Berlin,2021-11-22,14061,383.8,12789,349.0
8953,11,Berlin,2021-11-23,13865,378.4,12773,348.6
8954,11,Berlin,2021-11-24,13850,378.0,12632,344.8
8955,11,Berlin,2021-11-25,14032,383.0,13082,357.0
8956,11,Berlin,2021-11-26,14575,397.8,13542,369.6
8957,11,Berlin,2021-11-27,14847,405.2,13616,371.6
8958,11,Berlin,2021-11-28,14960,408.3,13612,371.5
8959,11,Berlin,2021-11-29,14658,400.0,13633,372.1
8960,11,Berlin,2021-11-30,14706,401.4,13567,370.3
8961,11,Berlin,2021-12-01,14107,385.0,13244,361.5
8962,11,Berlin,2021-12-02,14085,384.4,13218,360.7
8963,11,Berlin,2021-12-03,13722,374.5,12875,351.4
8964,11,Berlin,2021-12-04,13649,372.5,12595,343.7
8965,11,Berlin,2021-12-05,13591,370.9,12508,341.4
8966,11,Berlin,2021-12-06,13410,366.0,12340,336.8
8967,11,Berlin,2021-12-07,13213,360.6,12555,342.7
8968,11,Berlin,2021-12-08,13549,369.8,12928,352.8
8969,11,Berlin,2021-12-09,13048,356.1,12538,342.2
8970,11,Berlin,2021-12-10,12411,338.7,11871,324.0
8971,11,Berlin,2021-12-11,12149,331.6,11532,314.7
8972,11,Berlin,2021-12-12,12004,327.6,11348,309.7
8973,11,Berlin,2021-12-13,11950,326.1,11278,307.8
8974,11,Berlin,2021-12-14,11720,319.9,10853,296.2
8975,11,Berlin,2021-12-15,11356,309.9,10557,288.1
8976,11,Berlin,2021-12-16,11715,319.7,10872,296.7
8977,11,Berlin,2021-12-17,12195,332.8,11504,314.0
8978,11,Berlin,2021-12-18,12328,336.5,11558,315.4
8979,11,Berlin,2021-12-19,12387,338.1,11604,316.7
8980,11,Berlin,2021-12-20,12798,349.3,11937,325.8
8981,11,Berlin,2021-12-21,13077,356.9,11950,326.1
8982,11,Berlin,2021-12-22,13147,358.8,12224,333.6
8983,11,Berlin,2021-12-23,12607,344.1,11808,322.3
8984,11,Berlin,2021-12-24,11144,304.1,10277,280.5
8985,11,Berlin,2021-12-25,11339,309.5,9815,267.9
8986,11,Berlin,2021-12-26,11554,315.3,10193,278.2
8987,11,Berlin,2021-12-27,10967,299.3,9639,263.1
8988,11,Berlin,2021-12-28,10838,295.8,9731,265.6
8989,11,Berlin,2021-12-29,11046,301.5,9389,256.2
8990,11,Berlin,2021-12-30,11695,319.2,10295,281.0
8991,11,Berlin,2021-12-31,12106,330.4,10359,282.7
8992,11,Berlin,2022-01-01,11713,319.7,9705,264.9
8993,11,Berlin,2022-01-02,11981,327.0,9712,265.1
8994,11,Berlin,2022-01-03,13279,362.4,10507,286.8
8995,11,Berlin,2022-01-04,15329,418.4,12324,336.3
8996,11,Berlin,2022-01-05,18369,501.3,15275,416.9
8997,11,Berlin,2022-01-06,21969,599.6,18743,511.5
8998,11,Berlin,2022-01-07,26860,733.1,23738,647.9
8999,11,Berlin,2022-01-08,28509,778.1,25124,685.7
9000,11,Berlin,2022-01-09,28643,781.7,25431,694.1
9001,11,Berlin,2022-01-10,31917,871.1,27013,737.2
9002,11,Berlin,2022-01-11,34752,948.4,31380,856.4
9003,11,Berlin,2022-01-12,37067,1011.6,33658,918.6
9004,11,Berlin,2022-01-13,37823,1032.3,34802,949.8
9005,11,Berlin,2022-01-14,38288,1045.0,35061,956.9
9006,11,Berlin,2022-01-15,38250,1043.9,35370,965.3
9007,11,Berlin,2022-01-16,38777,1058.3,34726,947.7
9008,11,Berlin,2022-01-17,40371,1101.8,35277,962.8
9009,11,Berlin,2022-01-18,43187,1178.7,38661,1055.1
9010,11,Berlin,2022-01-19,48053,1311.5,42291,1154.2
9011,11,Berlin,2022-01-20,54229,1480.0,46107,1258.3
9012,11,Berlin,2022-01-21,59899,1634.8,53977,1473.1
9013,11,Berlin,2022-01-22,61123,1668.2,54366,1483.8
9014,11,Berlin,2022-01-23,61012,1665.1,53661,1464.5
9015,11,Berlin,2022-01-24,66780,1822.6,58387,1593.5
9016,11,Berlin,2022-01-25,71826,1960.3,65790,1795.5
9017,11,Berlin,2022-01-26,73244,1999.0,68271,1863.2
9018,11,Berlin,2022-01-27,73076,1994.4,67031,1829.4
9019,11,Berlin,2022-01-28,71851,1961.0,67639,1846.0
9020,11,Berlin,2022-01-29,72093,1967.6,67716,1848.1
9021,11,Berlin,2022-01-30,71879,1961.7,66722,1821.0
9022,11,Berlin,2022-01-31,70036,1911.4,64543,1761.5
9023,11,Berlin,2022-02-01,69824,1905.6,62083,1694.4
9024,11,Berlin,2022-02-02,69312,1891.7,65596,1790.2
9025,11,Berlin,2022-02-03,69037,1884.2,66079,1803.4
9026,11,Berlin,2022-02-04,66764,1822.1,65247,1780.7
9027,11,Berlin,2022-02-05,65779,1795.2,63312,1727.9
9028,11,Berlin,2022-02-06,65372,1784.1,62997,1719.3
9029,11,Berlin,2022-02-07,63700,1738.5,60105,1640.4
9030,11,Berlin,2022-02-08,60744,1657.8,57340,1564.9
9031,11,Berlin,2022-02-09,58349,1592.5,54802,1495.7
9032,11,Berlin,2022-02-10,54467,1486.5,51803,1413.8
9033,11,Berlin,2022-02-11,53193,1451.7,48544,1324.9
9034,11,Berlin,2022-02-12,52079,1421.3,47173,1287.4
9035,11,Berlin,2022-02-13,51856,1415.2,46732,1275.4
9036,11,Berlin,2022-02-14,50229,1370.8,41594,1135.2
9037,11,Berlin,2022-02-15,48077,1312.1,40964,1118.0
9038,11,Berlin,2022-02-16,44311,1209.3,37900,1034.4
9039,11,Berlin,2022-02-17,42515,1160.3,35801,977.1
9040,11,Berlin,2022-02-18,42272,1153.7,39770,1085.4
9041,11,Berlin,2022-02-19,42980,1173.0,40715,1111.2
9042,11,Berlin,2022-02-20,42919,1171.3,40521,1105.9
9043,11,Berlin,2022-02-21,42491,1159.7,39538,1079.1
9044,11,Berlin,2022-02-22,41188,1124.1,39558,1079.6
9045,11,Berlin,2022-02-23,42294,1154.3,39478,1077.4
9046,11,Berlin,2022-02-24,43225,1179.7,41672,1137.3
9047,11,Berlin,2022-02-25,42659,1164.2,41659,1137.0
9048,11,Berlin,2022-02-26,41860,1142.4,40664,1109.8
9049,11,Berlin,2022-02-27,41885,1143.1,40551,1106.7
9050,11,Berlin,2022-02-28,39856,1087.7,38215,1043.0
9051,11,Berlin,2022-03-01,37999,1037.1,35411,966.4
9052,11,Berlin,2022-03-02,36372,992.7,33914,925.6
9053,11,Berlin,2022-03-03,34966,954.3,33045,901.9
9054,11,Berlin,2022-03-04,33931,926.0,32699,892.4
9055,11,Berlin,2022-03-05,34168,932.5,32486,886.6
9056,11,Berlin,2022-03-06,34057,929.5,32379,883.7
9057,11,Berlin,2022-03-07,32767,894.3,31260,853.1
9058,11,Berlin,2022-03-08,26474,722.5,25199,687.7
9059,11,Berlin,2022-03-09,27993,764.0,25365,692.3
9060,11,Berlin,2022-03-10,28484,777.4,26658,727.5
9061,11,Berlin,2022-03-11,30419,830.2,28434,776.0
9062,11,Berlin,2022-03-12,30321,827.5,28085,766.5
9063,11,Berlin,2022-03-13,30379,829.1,28053,765.6
9064,11,Berlin,2022-03-14,34682,946.5,31944,871.8
9065,11,Berlin,2022-03-15,43089,1176.0,40392,1102.4
9066,11,Berlin,2022-03-16,43879,1197.5,40935,1117.2
9067,11,Berlin,2022-03-17,44093,1203.4,41949,1144.9
9068,11,Berlin,2022-03-18,42378,1156.6,40334,1100.8
9069,11,Berlin,2022-03-19,41514,1133.0,39433,1076.2
9070,11,Berlin,2022-03-20,41401,1129.9,39276,1071.9
